LABEL,RUIAN_ID
0,43174451
0,23925639
0,82201358
0,99437732
1,38353776
0,48814211
1,45175756
0,42208394
1,25116665
1,30291933
1,30002311
0,46203061
1,48868141
0,27049388
1,47971151
0,41102738
1,48176508
1,41047486
1,23299428
1,46830430
0,47529792
0,43731660
1,47338512
1,78918979
0,39490793
0,39940420
1,48828521
0,25438123
1,10628924
0,19461801
0,40765946
0,44073097
0,78809142
1,26473640
1,42124590
1,27552276
0,24051063
1,49239775
1,50420160
0,44459513
1,25622536
0,7220821
1,2754193
1,39758516
1,49531735
1,45338418
1,38718596
1,46140026
1,11327375
1,43174442
1,2134624
0,100384480
0,146668
1,3298663
1,47339772
1,2755190
1,5291135
1,49361988
0,47225394
0,49889311
1,1425021
1,15336573
1,17824923
0,43462324
0,25854801
0,49625101
0,103044256
0,49694995
0,43466338
0,47068647
0,14188961
0,44821476
0,41252772
0,38866374
0,46958541
0,39469212
1,49722085
0,38220571
0,45495408
0,46080074
0,19224231
1,45339937
1,49406931
0,40861635
1,88252523
1,46986227
0,42466393
1,9170596
1,50217119
0,20663986
0,44246561
1,3285324
1,12513083
1,41757211
1,40778061
1,40021777
0,25431129
1,42695601
0,48437646
1,48812021
0,44180209
0,27195112
1,49435795
0,26893509
0,46993568
1,44885571
1,44228317
1,27592189
0,22457518
1,41991966
0,23702974
0,23964375
0,42396760
0,40588068
0,49563564
0,41085086
0,27107655
1,47448032
1,49001191
0,40644723
0,46578102
0,89890931
0,4990714
0,46212256
0,44524897
1,42946506
1,88908011
1,50369024
1,25337718
1,27695336
0,97288497
0,93697074
0,43557899
1,30562287
0,49777921
0,96554151
0,23111712
0,48342351
1,26197227
0,97606456
0,49896792
0,43903436
0,49868624
0,50211161
0,45435871
0,43844375
1,27255298
0,40486150
1,46372091
1,44108605
1,40945987
1,51693925
0,43801528
1,40022323
0,42263298
0,30611997
1,9191861
1,47940697
0,47249901
1,39432394
1,43447287
0,38132109
1,51747243
0,40014592
1,45507317
1,46212353
1,46502530
0,24678805
0,46455655
1,49802917
0,13973274
0,34183671
1,47950668
1,15604322
0,83888381
0,25179535
0,27242897
1,20420251
0,41676181
1,46516239
0,42767571
1,12081230
1,41153758
1,47137410
1,43785573
1,48002933
0,94830959
1,45762651
1,105474541
1,40888762
1,41676301
0,92357822
0,24744387
0,17746612
0,40074340
0,46638326
1,23892226
1,5941750
1,24568635
0,48027511
0,40112667
1,46470441
1,16195426
1,48647322
1,45234434
0,44681054
0,77823231
1,18519032
1,48249092
0,48862304
1,16168968
1,47547537
0,42726565
0,26692198
0,42878098
1,42930979
1,4044932
0,43438482
0,49579134
0,38137216
1,38659034
1,44241399
1,43641857
1,48426661
0,5953766
1,50393979
1,45432619
1,41680944
1,27353150
1,40086682
1,40679098
1,49561740
0,39337651
0,54519578
1,50298208
0,43174361
1,26733145
1,27425771
0,40878422
1,50306189
1,40557383
1,9789782
0,92358144
1,15006808
1,25411217
0,1904469
0,43479332
0,46900632
1,23961341
1,48256633
0,23966289
1,49144529
0,39467406
0,48123510
1,44378254
0,46262857
1,43199224
1,2284871
0,11794941
0,43586074
0,47622989
0,49507958
0,102417733
1,48776238
1,50119214
1,44445211
1,41946693
0,46525688
0,45017191
0,78359287
1,94045577
1,41297946
1,42854792
1,87332591
0,25566628
1,40141209
0,39107442
0,26464055
1,21650853
0,45864039
1,24600075
0,24834840
0,80609589
0,47390026
0,46868615
1,38649861
0,2149702
0,42566223
1,25473344
0,25741624
1,1139193
1,49239767
0,26959682
1,38312298
0,3242099
0,3518981
0,93665547
1,23091002
0,19223510
0,48401927
1,41583736
1,105369713
1,43641326
0,46069470
1,40902323
1,16439180
1,47880791
0,47995858
0,50888293
0,103870172
1,2524791
0,38333651
1,43322093
0,42523494
1,45501467
1,38303876
1,44526920
0,39171132
1,30646481
0,22311181
0,25785443
0,94842078
0,43174345
0,21957568
0,30527163
1,44652721
0,34008870
0,2502020
1,42855811
0,25425862
1,46535721
0,47068604
1,24899747
1,44537522
0,47157640
1,42832632
0,46488235
1,44568681
0,43336256
1,50419374
1,41684079
1,105560162
0,49984195
0,49590481
0,20458282
1,6150144
1,13603213
0,38557894
1,16173724
1,41881265
1,42355982
1,8721599
1,41596773
1,42431760
1,44436289
0,25659430
1,40190056
0,40581411
1,48941719
0,42745314
1,38042436
1,41292243
0,49563637
1,49689401
0,50498452
0,48087971
0,27512720
0,25438662
0,42196744
1,40527859
0,44783647
0,41399587
0,46212302
0,44065582
0,45074763
0,49329324
1,42657741
0,44818424
0,24890162
1,25417363
0,24820351
1,24304450
0,78841241
0,86978331
0,44450338
0,47372494
1,44076789
0,20725540
0,52056759
0,38698030
1,9862927
0,30291992
1,93602677
1,19579675
0,47335068
0,40229971
0,44249080
0,46488243
0,44032145
1,48208019
0,42420415
1,41602111
0,94446245
1,47554746
1,50057511
1,47092009
0,18779581
1,48991961
1,43825508
1,5036771
1,45241082
0,103085009
0,43829520
1,47958456
0,38688344
1,45076227
1,97457744
0,47483857
1,38061317
1,77810902
1,4952618
0,40714306
0,41955226
0,100862934
0,18027351
0,40992373
1,43493912
0,11601311
1,47285125
0,40229980
1,15926702
1,44133791
0,40634205
0,43699588
0,26680025
1,46425276
1,49947869
0,81175442
0,51816296
0,40508382
1,96454598
1,45977429
1,21302791
0,43935338
1,44995954
0,43366155
1,38099845
1,47249579
0,49925067
1,44109105
0,46469923
1,87163187
1,48838446
1,47345969
1,38697858
1,96998962
1,43374689
1,11961295
0,26241528
1,38739631
1,4482328
0,84897201
0,27910601
1,43321828
0,14471051
1,48444880
0,11392002
0,48017574
1,11390930
1,44124147
1,43309488
1,5849926
0,39318397
1,39646416
0,198358
1,17604702
1,23152494
1,25839268
0,41496477
0,42876117
0,93549741
0,40023613
0,40179532
0,41659937
1,6233406
0,41870921
1,3416755
1,50210602
1,27160807
0,78791405
0,24751545
1,54025371
1,43117210
1,9453121
1,42920591
1,42786631
1,42037549
0,8091897
1,19579721
0,40239730
0,73240389
1,47694246
1,48208035
0,99984741
1,38184524
1,3571700
0,87257793
1,41858077
0,43206841
0,39961818
0,18397964
0,45344451
0,46242121
0,43015492
0,9556028
0,47249889
1,16676017
1,39358216
1,24593273
1,15764427
1,24609919
0,42732239
1,41526759
1,47077590
1,16474651
0,45571899
1,45350892
1,19703872
0,854450
0,46342532
0,42909368
0,38164817
0,40309975
1,49757881
1,9648747
1,10087567
1,43778828
0,47243031
0,103845216
0,21899509
1,20915438
1,47249706
1,44441347
1,38548461
0,45947473
1,40656195
0,7680791
1,79091245
1,49915835
1,42769248
1,47622954
1,42890641
1,43705863
0,39286592
1,12536482
1,47512598
1,24581771
1,24780049
0,30697166
0,27611191
0,14626101
0,46521259
1,18788629
0,19355581
1,48219134
1,43327311
0,41533160
1,43734316
0,40862798
1,38052661
1,45845131
1,42573092
0,43810357
1,46036725
1,50447271
0,42029121
1,43042406
0,14181720
0,91137748
0,46133518
0,47226994
0,49615017
1,49309471
0,41059042
1,11959100
0,44960492
1,47893389
0,38915511
1,45642087
0,94927499
1,43521576
0,49508121
1,43960227
0,98088530
1,42813484
0,43898432
0,26959674
1,24755141
1,45344230
0,95571663
0,41153766
0,41921691
0,23158328
0,10300899
0,44451202
0,3256707
0,7559348
0,48236918
1,44535121
1,18954111
0,46437355
1,8077789
0,49406957
1,42932220
0,45846367
0,49202928
0,43596037
0,47341343
1,39787702
0,46854436
0,47476702
0,102187924
0,80559352
0,43368395
0,41493168
0,1587331
0,45531307
1,50148818
0,48861740
0,38477769
1,48232823
1,46168176
1,47877600
0,48688207
1,49809709
0,46928537
0,39129403
0,44755643
1,23083174
1,103140841
0,49845519
1,44973047
0,49506811
0,2420805
0,45882827
0,46406581
1,12146731
0,24962813
1,17882745
0,2253402
0,49535013
0,47567724
0,51469723
1,18735665
0,45935751
0,27526275
0,49196171
0,26659093
1,49802895
0,49675427
1,49868136
0,41527330
0,26939355
1,43033911
1,44562292
0,1631179
1,3865827
0,47479051
1,7650051
1,47581760
1,38349035
1,19707681
1,49009001
1,78953341
0,45491623
1,5728452
1,46347798
0,23327618
0,46161511
0,27573958
1,8810001
0,26464047
1,49281089
1,44117043
0,30368499
1,49640011
1,25770951
1,40147801
1,49705075
0,48222429
0,41676254
0,49310691
1,48478091
1,50461818
1,17266637
1,38865823
1,47730340
1,43196951
0,46868739
1,44776080
1,17755557
1,40565602
1,44147953
1,16843720
1,26182645
1,42184819
0,42111382
1,44463979
1,49176005
1,18576893
1,87670780
0,24903400
0,38508397
0,47161299
1,38445492
1,78459397
1,47839937
0,96630906
0,46426191
0,43148263
1,49615751
1,44933291
0,43177972
0,26147611
0,43745270
1,38098130
0,19368356
1,27024083
0,43839967
0,41754115
1,49378481
1,53786319
1,2258129
0,23963913
1,48176524
1,46983601
1,13676717
0,22932526
0,45866601
0,41657730
1,38995051
0,43384536
0,43461531
1,45495823
1,39311350
1,48814229
0,12263982
1,38552353
0,46882804
1,23349158
0,43062903
0,42111391
1,41025245
0,17173523
0,49626701
0,46041737
0,41910206
0,595098
0,41473353
1,93151195
0,39409571
1,48757438
1,47104368
0,19636253
0,43342272
0,91182140
1,49315056
0,40879038
0,25148851
0,49625071
1,45350931
0,79464661
1,45307661
0,24744085
0,97514128
1,20022646
0,49223801
0,17289025
0,43332242
0,40677303
1,44291876
1,40822541
1,42813557
1,47386703
0,20142374
0,49315021
0,77905466
1,15998223
1,23958995
1,49373331
0,43360386
0,48782777
1,38330113
1,18187072
0,15861546
0,43928862
0,40724051
0,50397354
0,10360131
1,41462041
0,41397665
0,90273842
1,49730363
0,49825577
0,2752344
1,38594765
0,22546626
1,38345269
1,49973797
1,43017096
1,46113584
1,39247406
0,50256360
0,23151366
0,41736222
0,44410891
1,47254211
0,82879621
0,50393600
0,47068701
0,40881644
0,49419293
0,45132437
0,43079130
1,49809580
1,19526474
1,2755441
1,38866064
1,49447793
1,26165732
0,39102050
0,11926007
0,42596955
1,96214864
1,25904574
0,38603977
0,24795551
1,48039853
0,19914849
1,5607353
0,48971073
1,38205858
1,47524812
1,47433329
0,46418792
0,96295261
1,50518861
0,11961481
1,49868241
0,93200901
1,47619171
0,5930448
0,40183769
1,90614461
0,88213757
1,9542621
0,41552610
1,40714322
1,1622561
0,7644221
1,30606403
0,30471427
1,49914057
1,9942459
0,47196319
0,43017070
1,50034588
0,44961324
1,48776343
1,48494674
0,43418309
0,42217865
0,40638545
0,43699693
0,7747845
1,44515740
0,43015425
1,49049780
1,23917849
0,39510972
1,11329238
0,43610234
0,42176778
1,27685713
1,47184787
0,39198278
0,49767313
1,23383178
0,49189298
1,45491682
1,14791790
0,40946631
0,20024312
0,19206666
0,19031831
1,12076511
1,41269926
1,40866424
0,53745361
0,39785360
1,3865746
1,41696450
1,48272515
1,40636071
1,30606390
0,25129601
1,48156264
0,102417547
0,43844413
1,42588677
0,42809100
0,82034753
0,49142674
1,78479762
1,39707121
1,38348209
0,95944435
0,50136461
0,49089242
0,44826036
1,103140581
1,8741794
1,16757246
0,39933911
1,24871575
0,39325393
0,43713131
1,21511853
1,38264561
0,46517880
0,49477005
0,47876913
1,26814714
0,42386039
1,6144811
0,88043533
1,43504353
0,27637760
1,40136779
0,46383204
1,50149695
0,46093320
1,11368811
1,98731599
0,24001961
0,46860037
0,2219387
0,47468360
0,46418130
0,40342379
0,47209658
1,24895814
0,40682773
1,42689317
1,38763842
1,47357215
0,5683131
0,48294403
1,25474286
0,48008729
0,45998914
1,44625553
1,42876788
0,27255166
0,42172675
1,42854482
1,50388347
0,39842002
1,3713962
0,46540636
1,103516590
0,46974814
0,100100198
1,20974566
1,43684491
1,2736641
1,47905441
0,40295818
0,47535857
0,41492714
1,43143792
1,46414223
0,45673071
1,47349107
0,47309601
1,42911907
0,25584219
0,41107128
0,41173627
1,47161272
1,26351048
1,25974653
1,44735871
1,49316214
0,1378741
0,25450310
0,49591339
0,38098814
1,38355469
1,51012367
1,43299211
1,50888153
1,21484708
1,43928943
0,7116501
0,38613093
0,50408810
1,24775681
1,4820088
0,39752585
1,43211526
1,26288524
1,27427528
0,11617471
1,49600303
1,47158816
0,23635746
0,40243354
1,43490166
0,99129141
1,39183254
1,47802235
1,48030546
0,47269901
1,25474375
1,20483732
0,47759283
0,49141368
0,23966718
1,41085124
1,46652868
0,96654830
1,17879167
1,47356570
0,48412112
1,50232185
0,101586515
0,46527991
0,9609881
0,47250879
1,24519456
1,46317716
0,26432650
1,48354821
1,46793020
1,41512588
0,47842911
0,39675637
0,90463854
1,44562322
1,17813255
1,38339358
1,38358387
1,41930797
0,38623986
0,42385806
1,49308734
1,40946495
1,2100681
1,12644480
1,7812345
1,86880543
0,49431790
1,49757857
0,46048332
1,15066347
0,25264133
0,23703962
1,48762997
1,40981363
0,50201832
0,49695011
0,41825128
1,43211500
0,24300543
0,25056221
1,27704769
0,46220763
1,3705129
0,21934991
1,93931123
1,41106270
0,41022661
0,54567335
0,46231846
1,41421507
1,43244653
1,38487497
0,50011839
0,42648891
1,50484575
1,21339813
1,43674780
0,49526430
1,49338480
1,27538044
0,41374894
0,14971119
0,42349346
0,81524081
0,44899122
1,38714540
0,40507297
0,17746957
0,26147246
1,21125724
1,4532406
1,11604824
0,19893558
1,49831216
0,48163066
1,26639629
1,11237317
1,42439175
0,41468988
1,50472178
0,23967072
1,24320048
0,49526448
1,44180934
0,24743895
0,49163426
0,5738181
0,38078996
0,27292819
0,83642838
0,44415567
0,46205888
0,97824071
0,40861627
0,46525807
0,43607543
0,18772382
0,40783839
1,40509567
1,39510891
1,6629512
0,46363432
1,38155265
0,25191730
1,47899361
0,40238458
1,42896525
1,38469642
0,78230233
1,49486608
1,46413936
1,38659310
0,22059792
0,48589993
0,46891242
1,26298007
1,39710467
1,11929171
1,38695511
0,24783625
0,25762141
0,45996733
0,50405047
1,43016944
0,42173884
1,42611121
1,46249575
0,45264635
1,45756252
0,47250828
0,15809854
1,39842134
0,39319369
1,43405878
1,48326445
0,40636054
1,39285537
0,23345411
0,13446991
1,43549802
1,15457702
0,5891795
1,19634935
0,43398774
0,40048471
1,15133222
1,22141952
1,44948735
0,44423390
1,42856108
0,62833812
1,46953043
0,39358224
0,7668465
1,49988760
1,48750719
0,50138995
0,19600810
0,50394576
1,44578598
1,44220481
1,24854395
1,41503953
1,47057521
1,48721662
0,46704957
1,25787284
1,39046095
1,93632274
0,519502
0,47940735
1,3300901
0,42466407
0,43591949
1,45445168
1,42225833
0,24474975
1,43672779
1,1621441
1,48231568
0,89837916
1,89495055
1,23675896
0,40406423
0,44533624
0,26136317
1,38260298
0,103467220
0,53800800
0,48525341
1,25848798
0,9546847
1,46174061
0,46958550
1,5736331
0,78371660
1,1808346
0,103516891
1,43731619
0,40780856
1,20581301
0,25332813
1,27038751
1,27192181
0,1788639
0,38726467
0,2541351
1,45157944
1,40281493
0,10331310
1,41732472
1,38619229
1,49879111
0,26812134
0,40633934
1,46161503
1,21685959
0,50132873
1,42727081
0,40295869
0,42340195
0,50492772
1,19425848
0,25196073
0,46854444
0,41016785
1,14527693
0,45257752
0,44805641
0,14349442
0,43332226
1,102477485
0,40998711
0,44146931
0,38372339
0,38056267
0,49852035
1,11957077
1,44077670
1,48568511
1,46408525
0,62810693
1,43011322
0,44922698
1,27808891
0,24744042
0,44443919
0,41949994
0,47543612
0,12910058
1,43719406
0,48353655
1,80004717
1,42671434
0,43354726
1,39282911
1,41104374
0,6727123
1,50260502
1,82277249
1,43162053
1,6400116
0,40913490
0,39771288
1,30292395
1,42426995
1,47957441
1,40691322
0,18952020
0,48919080
1,45889279
0,2134616
0,40857484
1,48944157
0,78151350
1,21922471
0,40082717
1,49330951
1,49533959
1,49982451
1,21127832
0,23126841
1,40889785
0,88246671
1,51154935
1,49673858
1,49007343
0,25667998
1,38053713
0,40871452
0,46488278
1,47349867
1,43516980
0,19224320
0,50481096
1,8640211
0,50049518
0,100384242
0,26648768
0,42839980
0,49390490
0,46969381
0,4954483
0,46577017
1,38696088
0,96037156
1,48178063
1,49640127
1,96308141
0,16888472
1,54620490
1,45241074
0,46385894
0,27575268
1,38713209
1,43166971
1,79568998
1,42964474
0,40014606
1,6499414
1,40484335
0,46470522
1,40954153
0,50128949
1,12061522
0,47864346
1,47264837
1,5623138
0,43032401
1,44088809
0,18944515
1,47971908
0,20352409
1,103092862
1,50059424
1,50076582
1,19306814
1,46368728
1,4443799
1,23546832
1,43669905
1,44623119
0,49029355
1,42022126
1,89147596
0,27838552
1,47618191
1,41108795
0,96404469
0,96050489
0,27815421
1,3864430
1,18841601
0,27276295
1,42349354
1,42528011
0,22266879
0,43833462
1,45265321
1,24871583
1,17697204
0,58029729
0,48147681
1,44609990
0,39673413
0,49312928
1,38343657
0,38184486
0,42079462
0,48942294
1,41353251
0,94338124
1,40769739
0,42466636
0,45962260
1,40645991
1,7660758
0,44539711
1,8682283
0,11832177
1,24897779
1,40810097
0,80180591
1,5441269
0,27599299
1,46332189
1,38099012
1,38537354
0,39394069
1,8056552
0,27429504
0,39042405
0,99997835
0,49471589
0,46192697
1,17444641
0,44365098
0,927082
1,16971027
0,48874507
0,38053641
1,27827976
0,42505437
1,49871382
0,45700141
0,40206700
0,17924464
0,25433504
1,39879496
1,3866505
0,43633676
1,7939051
1,48799645
0,11600829
1,41923359
1,43456766
0,40105822
1,43358578
1,18697216
0,47971177
0,47309199
1,18461506
0,47068752
1,12355054
1,25528009
1,49373412
0,27242005
1,42366119
0,26624311
0,7748159
0,40887901
1,40017931
1,42901537
0,18499988
0,48505684
0,50461770
1,48505731
1,1471988
1,5274214
1,49043838
0,40067882
0,77445384
0,91190207
0,78397367
1,46008004
0,95278745
1,40271510
1,49745051
1,48097748
1,49177648
1,47250861
1,39326144
1,46365851
1,46985999
1,39427960
1,9373926
0,48074705
1,11878207
1,4958047
0,39474534
1,26661152
0,7715692
1,13981285
0,49644211
1,22801031
1,26519283
0,48997170
1,39847527
0,26467925
0,39802884
1,46247106
0,44104685
0,3380629
0,44572051
1,8806560
0,42496454
1,38900874
0,47104341
1,18561861
1,1438662
0,54094721
1,44357087
0,43384528
1,42072093
1,41378954
1,50326309
1,45874760
1,38355671
1,39282864
1,45528691
1,27024105
1,41693311
0,26040484
1,25660811
0,46859900
1,45915130
0,45188980
1,39700089
0,42173892
1,40434214
0,50105094
0,44607822
0,48920096
1,23381680
0,40881636
1,46203257
1,96272104
0,45222291
1,12320471
0,47872781
0,40507271
0,22740210
0,2368919
1,50254162
1,47333014
1,27428061
1,45006954
1,38694930
1,84061251
1,38675102
0,48264636
1,95383107
0,23983965
0,38595354
1,47361166
1,39245756
0,48223115
0,38346516
0,47117737
1,23275481
0,47971959
0,46636811
0,45584532
0,42111374
0,40890139
0,43574599
1,14825635
0,17685231
0,26996430
1,4620976
1,20827857
0,48862380
0,42623413
0,154717
1,50193805
0,22601180
1,43876391
0,40060489
1,20704577
1,44427450
1,38773741
1,39534871
1,45977411
1,41038568
0,48708143
1,50016351
1,40277801
0,27728404
1,12586935
0,44633742
1,42451141
0,87260263
0,50438093
0,48460435
1,6758681
1,48132004
1,43106218
1,11051493
0,50356364
1,49746014
1,97477583
1,40514323
1,50238906
1,6287051
1,41332652
0,43015760
0,49562258
0,26373084
1,47044365
0,38355639
1,38315203
1,38851504
1,30558336
1,15005542
0,42543916
1,49055950
1,50203070
0,43736891
1,11477822
1,96632283
1,49993747
1,47245247
0,47335874
0,40470245
0,47069996
1,38119935
0,48722499
0,25074741
1,14579413
0,38873176
1,17886643
0,38603985
0,44088183
0,43483640
1,15598136
1,43272398
0,25226509
0,24857688
1,41002750
1,21195293
1,30538
1,26403382
1,44100574
0,40498107
1,46089047
0,27245144
0,23479671
0,40780848
0,54639298
0,44433069
0,40184536
1,38297027
0,80166768
0,24597651
0,48487091
0,23526840
1,49678191
0,38485648
0,104018437
0,19962487
1,27012395
1,44439903
1,49691040
0,24530930
1,11378182
1,50433512
0,10679774
1,14991934
0,81661975
0,19252099
0,41423160
1,50017713
1,42148316
0,77892011
1,40313255
1,17452678
1,45866546
0,78846366
0,101570031
0,44826681
0,46250158
1,88512762
0,45896151
1,43307914
0,39512801
1,47309202
1,41399561
0,21640386
1,38477751
0,48464112
0,24521442
0,41415124
1,46342168
0,47979542
1,25684043
1,30169992
1,40103269
1,30191319
1,50305557
1,38683148
0,18620922
0,17812542
0,44077637
1,42220394
1,45936781
1,7629168
0,49973711
1,47388200
0,2639262
1,9787399
0,39661415
0,25064517
0,48382809
1,40021122
0,52844528
0,47347554
1,46092889
1,46985565
0,99919885
1,50182048
0,46941177
0,24728608
0,92165958
0,27611019
1,43765009
0,51793237
1,22320989
1,49106759
0,6113478
0,44531028
1,45309841
0,45230684
0,11277122
1,39730972
1,40879046
1,41407393
0,39253333
0,43512461
1,48127540
1,18745822
1,18735827
0,49135864
1,48206199
1,40837289
1,41214960
1,34148248
0,47229977
1,48817571
1,41244931
0,95417753
1,39700119
0,40295826
0,2641551
1,24938611
0,48090077
0,25265130
1,43824331
0,50854062
0,38665280
1,4609395
1,713228
1,46397906
1,4182308
1,48104931
1,38274353
1,15112934
0,49656023
1,49786571
0,53961030
0,39590283
0,93666896
0,38151596
1,49230964
1,47882352
1,54435587
1,48704148
1,14748568
0,46365885
0,22563440
0,4415922
0,40894002
1,47894903
0,40613739
0,45523321
0,27661865
1,39230368
0,2811871
0,41299485
0,41870131
0,47877782
0,42366798
0,1788566
0,47276584
0,2018217
0,23345209
0,45870811
0,21717885
0,44992432
1,50334557
1,1926764
1,48431621
1,47835630
1,42742692
0,43390218
1,49839926
1,1885677
1,43756298
0,40310001
1,22155066
0,44164254
1,38040026
0,49531794
0,49015150
1,7682093
0,23281383
0,39787737
0,18619487
0,47114321
1,43376193
0,47335157
0,51711320
0,46421017
1,16224531
1,23090618
0,40507262
1,48814997
1,43346324
1,50372319
1,38666626
0,47889438
0,44162847
1,19042949
1,41367961
0,81522134
0,80233899
1,42851378
1,77738144
1,47379341
1,11946229
1,40642666
1,44528281
1,46731555
0,49554247
0,46707956
1,50136267
0,46384774
1,50214764
0,41796381
0,27200949
0,50478419
0,1788604
1,43693377
1,41257375
1,43193455
0,3236579
0,43110321
1,46664777
0,40359387
1,47360712
1,45869782
1,504963
1,78171849
1,5328233
0,39831175
1,6778810
1,47134453
1,45676470
1,48614998
0,3167585
0,45992401
0,24728993
0,522261
0,48618551
0,43436889
0,26725771
0,38373181
1,23313480
1,50373498
1,3237672
1,40254852
1,45241058
0,41191749
0,47229004
1,16495471
0,42683122
0,4050592
1,21721475
0,50424092
0,42836468
1,17079675
1,42332010
1,12262129
0,13717014
0,43162177
1,49158244
0,40633896
1,96367288
1,50106252
0,20381123
1,46342524
0,38703955
1,49371002
1,49255479
1,20713690
1,44146884
0,43721338
1,43752217
1,40721264
0,3382541
0,49039733
1,39241769
0,78327849
1,3865118
0,42777453
1,45261971
0,41958748
0,46822828
0,94928819
1,41410432
1,80126090
1,96743549
0,43584756
1,43167632
1,45303681
0,43189849
0,49524984
1,45951829
1,43742718
0,20452764
0,41473302
0,39878465
0,46911979
1,4578481
1,38278847
0,38986191
0,46900608
1,88344541
0,38181771
0,25455273
0,96822431
1,15870103
1,30220556
1,4966180
1,24702196
1,46189734
0,47249668
0,40149650
0,80452817
0,49274724
1,25282735
1,18692851
1,26771276
1,42716462
1,51740621
1,2302942
1,8809984
0,47394951
0,47898135
0,47639261
1,45837147
1,40255417
1,42319277
1,40477240
0,38235960
1,11969644
0,24758680
0,48215503
1,50442422
1,43476074
1,41344308
1,46220704
1,14173409
0,16323971
1,46581375
1,43414427
1,40960731
0,38696053
1,91228026
0,103804421
0,42944198
0,47143967
0,47460628
1,43016936
0,2672995
1,18024777
1,50472071
1,43752586
1,49038362
1,44032137
1,2863774
1,43353665
0,25313690
0,41740271
1,47567945
1,40158357
0,88228096
1,11549807
0,71738631
1,46044019
0,3430863
0,92381863
1,40241645
0,92428282
1,48686018
1,48096733
1,41868463
1,38373602
0,51820552
0,44709145
0,49219626
0,46242112
0,39810674
1,38302462
1,46986219
1,47249897
1,20604513
1,47742330
1,42936764
1,1697188
0,48817961
1,43849199
0,38148994
1,44336152
0,6390633
1,48245992
0,89293100
0,42322260
0,96483725
1,45600074
1,45550859
0,42110173
0,44137567
0,6193412
1,46397370
0,24462241
0,18353517
0,46396624
1,41243790
0,47238585
0,46579940
0,47754184
1,48460141
0,38770016
1,40271498
0,43858899
1,73949256
1,40988350
0,8180733
1,45017174
1,45506841
1,24101141
0,22005251
1,2685361
0,25238230
1,48590282
0,19366230
1,41612221
0,39494136
1,43801498
0,48215562
0,47161281
1,42314721
0,24742350
0,18626769
1,43570593
0,42034302
1,49506820
0,48804592
1,47450495
1,14867702
0,49590472
0,18335977
1,45582432
1,88694721
1,43236553
1,41846338
0,27117294
0,12485276
1,16841409
1,45337560
0,42102821
0,38921456
0,50290029
1,46160060
1,9156127
0,44539762
1,16861141
0,23925302
0,82909571
0,41964179
1,17976171
1,45170959
1,94092583
1,49024442
1,10088890
0,48995428
0,47108037
1,47104392
1,42907381
1,40074374
1,44426496
1,5636884
1,47345641
1,38344483
0,27830713
1,39749223
0,20587317
0,42760038
0,46986839
0,26202221
0,96400021
0,27716317
1,25772465
1,5487994
0,49168916
0,43823980
0,12270768
0,15444091
0,30128188
0,42944236
1,47730196
0,47255374
0,20564139
1,51950928
1,27553451
1,48074713
0,25571095
1,45977461
1,42380847
0,41430221
0,39840816
1,48205702
1,41250575
0,46470549
1,42111994
0,49329791
0,40187764
0,43699634
1,14658046
1,47971983
0,53749766
0,13348655
1,6648967
1,38487446
0,42610796
1,39008461
0,93968809
0,3218945
0,43109764
1,12949302
1,47134097
1,43365914
1,47569506
1,44273819
0,24948888
0,41799101
1,42777178
1,42961564
1,38477785
0,49780352
0,50498053
1,48027448
1,42236789
0,43187650
0,11837004
1,48300381
0,26169355
0,64510221
1,45215731
0,47103124
1,16773551
1,50410725
0,46342044
0,34240861
0,43232043
0,78252041
1,44582277
0,47868015
1,24296082
1,19471203
1,18178103
0,42964547
1,50011316
1,49769022
1,25733613
0,49626833
1,23023091
1,20863608
1,43512283
0,43180396
0,8662193
1,47264799
1,43642934
0,40155145
0,44465041
0,45570515
0,30292182
0,42681081
0,8740917
1,50379241
0,14186161
1,49321358
0,91139856
0,48894494
1,88639321
0,43162037
0,38441071
0,46332294
0,44390157
1,45170941
0,77562879
0,21514933
0,25052187
0,45592403
0,38567423
0,47984775
0,49988450
1,44008449
0,50268279
0,15199541
1,45092648
1,38335719
0,92611711
0,20999666
0,44588381
1,47491906
1,46893504
1,47370726
0,47730242
1,46483489
0,38851466
0,87239388
0,5058210
1,40513688
1,25102907
0,42526612
1,40664104
0,47068736
1,42836514
1,23513268
0,45944261
1,44790121
0,43455859
1,43750443
1,26493543
0,22244786
1,46178899
1,30292247
1,49705474
0,40153444
0,44163452
1,23263628
0,51311135
1,44931034
1,23697016
0,47068515
0,48250309
0,43928781
1,38741555
0,46357602
1,15790754
0,43003451
1,54052505
0,8869995
0,39872360
0,42996350
0,12794694
1,50495500
1,38119986
1,45354162
0,7750161
0,46215247
1,39818829
1,97552712
1,89790561
0,43358900
1,48860981
0,45465495
0,47441801
0,42580633
1,48074853
1,44415591
1,47782196
1,48525359
0,44718098
1,46319182
1,49380974
1,44781717
0,47102284
1,77722132
1,41327942
1,21695997
0,49969471
0,44309511
1,39289460
1,49327577
1,30292361
0,21515778
0,38790831
1,47225378
1,49285416
0,23460598
1,40961532
1,41512642
0,47585994
0,13339621
1,91368146
1,47798696
1,52179974
1,25510177
0,34242163
1,43606733
1,48774049
0,38377489
0,40252779
0,39458954
0,105544515
1,44104626
0,62787527
0,49471503
0,78297281
1,50370413
0,43118577
0,49262572
1,44132646
1,18423833
